transaction_id,transaction_date,product_id,product_title,category,quantity,unit_price,total_amount,customer_id,extracted_at
TXN000161,2026-01-17 11:20:09,4,Mens Casual Slim Fit,men's clothing,2,15.99,31.98,CUST0169,2026-02-06 11:20:09.813486
TXN000162,2025-11-27 11:20:09,13,Acer SB220Q bi 21.5 inches Full HD (1920 x 1080) IPS Ultra-Thin,electronics,2,599.0,1198.0,CUST0101,2026-02-06 11:20:09.813660
TXN000163,2025-11-12 11:20:09,8,Pierced Owl Rose Gold Plated Stainless Steel Double,jewelery,2,10.99,21.98,CUST0034,2026-02-06 11:20:09.813833
TXN000164,2026-01-29 11:20:09,1,"Fjallraven - Foldsack No. 1 Backpack, Fits 15 Laptops",men's clothing,2,109.95,219.9,CUST0016,2026-02-06 11:20:09.814004
TXN000165,2025-12-06 11:20:09,6,Solid Gold Petite Micropave ,jewelery,4,168.0,672.0,CUST0192,2026-02-06 11:20:09.814181
TXN000166,2026-01-14 11:20:09,12,WD 4TB Gaming Drive Works with Playstation 4 Portable External Hard Drive,electronics,5,114.0,570.0,CUST0044,2026-02-06 11:20:09.814357
TXN000167,2026-01-18 11:20:09,11,Silicon Power 256GB SSD 3D NAND A55 SLC Cache Performance Boost SATA III 2.5,electronics,5,109.0,545.0,CUST0097,2026-02-06 11:20:09.814679
TXN000168,2025-12-03 11:20:09,17,Rain Jacket Women Windbreaker Striped Climbing Raincoats,women's clothing,1,39.99,39.99,CUST0003,2026-02-06 11:20:09.814928
TXN000169,2025-12-21 11:20:09,10,SanDisk SSD PLUS 1TB Internal SSD - SATA III 6 Gb/s,electronics,5,109.0,545.0,CUST0109,2026-02-06 11:20:09.815128
TXN000170,2025-11-09 11:20:09,1,"Fjallraven - Foldsack No. 1 Backpack, Fits 15 Laptops",men's clothing,2,109.95,219.9,CUST0191,2026-02-06 11:20:09.815318
TXN000171,2025-12-19 11:20:09,14,Samsung 49-Inch CHG90 144Hz Curved Gaming Monitor (LC49HG90DMNXZA) – Super Ultrawide Screen QLED ,electronics,5,999.99,4999.95,CUST0051,2026-02-06 11:20:09.815498
TXN000172,2025-12-15 11:20:09,19,Opna Women's Short Sleeve Moisture,women's clothing,4,7.95,31.8,CUST0027,2026-02-06 11:20:09.815678
TXN000173,2026-01-21 11:20:09,14,Samsung 49-Inch CHG90 144Hz Curved Gaming Monitor (LC49HG90DMNXZA) – Super Ultrawide Screen QLED ,electronics,1,999.99,999.99,CUST0071,2026-02-06 11:20:09.815858
TXN000174,2025-12-08 11:20:09,7,White Gold Plated Princess,jewelery,5,9.99,49.95,CUST0126,2026-02-06 11:20:09.816032
TXN000175,2025-12-31 11:20:09,3,Mens Cotton Jacket,men's clothing,1,55.99,55.99,CUST0122,2026-02-06 11:20:09.816203
TXN000176,2026-01-16 11:20:09,5,John Hardy Women's Legends Naga Gold & Silver Dragon Station Chain Bracelet,jewelery,3,695.0,2085.0,CUST0119,2026-02-06 11:20:09.816379
TXN000177,2026-01-21 11:20:09,5,John Hardy Women's Legends Naga Gold & Silver Dragon Station Chain Bracelet,jewelery,5,695.0,3475.0,CUST0075,2026-02-06 11:20:09.816554
TXN000178,2026-01-15 11:20:09,8,Pierced Owl Rose Gold Plated Stainless Steel Double,jewelery,3,10.99,32.97,CUST0197,2026-02-06 11:20:09.816788
TXN000179,2026-01-18 11:20:09,20,DANVOUY Womens T Shirt Casual Cotton Short,women's clothing,2,12.99,25.98,CUST0104,2026-02-06 11:20:09.816980
TXN000180,2026-01-10 11:20:09,9,WD 2TB Elements Portable External Hard Drive - USB 3.0 ,electronics,3,64.0,192.0,CUST0148,2026-02-06 11:20:09.817222
TXN000181,2025-11-24 11:20:09,14,Samsung 49-Inch CHG90 144Hz Curved Gaming Monitor (LC49HG90DMNXZA) – Super Ultrawide Screen QLED ,electronics,2,999.99,1999.98,CUST0167,2026-02-06 11:20:09.817750
TXN000182,2026-01-25 11:20:09,8,Pierced Owl Rose Gold Plated Stainless Steel Double,jewelery,3,10.99,32.97,CUST0077,2026-02-06 11:20:09.818023
TXN000183,2026-01-19 11:20:09,4,Mens Casual Slim Fit,men's clothing,1,15.99,15.99,CUST0197,2026-02-06 11:20:09.818551
TXN000184,2025-12-15 11:20:09,6,Solid Gold Petite Micropave ,jewelery,5,168.0,840.0,CUST0198,2026-02-06 11:20:09.818861
TXN000185,2025-11-15 11:20:09,20,DANVOUY Womens T Shirt Casual Cotton Short,women's clothing,1,12.99,12.99,CUST0017,2026-02-06 11:20:09.819175
TXN000186,2025-12-23 11:20:09,8,Pierced Owl Rose Gold Plated Stainless Steel Double,jewelery,2,10.99,21.98,CUST0115,2026-02-06 11:20:09.819390
TXN000187,2025-12-12 11:20:09,8,Pierced Owl Rose Gold Plated Stainless Steel Double,jewelery,3,10.99,32.97,CUST0199,2026-02-06 11:20:09.819614
TXN000188,2026-01-20 11:20:09,16,Lock and Love Women's Removable Hooded Faux Leather Moto Biker Jacket,women's clothing,3,29.95,89.85,CUST0080,2026-02-06 11:20:09.819803
TXN000189,2025-11-19 11:20:09,8,Pierced Owl Rose Gold Plated Stainless Steel Double,jewelery,2,10.99,21.98,CUST0034,2026-02-06 11:20:09.819993
TXN000190,2025-11-20 11:20:09,15,BIYLACLESEN Women's 3-in-1 Snowboard Jacket Winter Coats,women's clothing,1,56.99,56.99,CUST0187,2026-02-06 11:20:09.820184
TXN000191,2025-12-01 11:20:09,18,MBJ Women's Solid Short Sleeve Boat Neck V ,women's clothing,2,9.85,19.7,CUST0137,2026-02-06 11:20:09.820364
TXN000192,2025-11-19 11:20:09,10,SanDisk SSD PLUS 1TB Internal SSD - SATA III 6 Gb/s,electronics,1,109.0,109.0,CUST0128,2026-02-06 11:20:09.820539
TXN000193,2025-12-26 11:20:09,6,Solid Gold Petite Micropave ,jewelery,3,168.0,504.0,CUST0143,2026-02-06 11:20:09.820714
TXN000194,2025-11-17 11:20:09,8,Pierced Owl Rose Gold Plated Stainless Steel Double,jewelery,2,10.99,21.98,CUST0086,2026-02-06 11:20:09.820922
TXN000195,2025-12-04 11:20:09,4,Mens Casual Slim Fit,men's clothing,2,15.99,31.98,CUST0159,2026-02-06 11:20:09.821124
TXN000196,2025-12-09 11:20:09,2,Mens Casual Premium Slim Fit T-Shirts ,men's clothing,3,22.3,66.9,CUST0123,2026-02-06 11:20:09.821314
TXN000197,2026-01-07 11:20:09,14,Samsung 49-Inch CHG90 144Hz Curved Gaming Monitor (LC49HG90DMNXZA) – Super Ultrawide Screen QLED ,electronics,1,999.99,999.99,CUST0145,2026-02-06 11:20:09.821500
TXN000198,2026-01-04 11:20:09,2,Mens Casual Premium Slim Fit T-Shirts ,men's clothing,1,22.3,22.3,CUST0163,2026-02-06 11:20:09.821671
TXN000199,2025-11-23 11:20:09,4,Mens Casual Slim Fit,men's clothing,5,15.99,79.95,CUST0097,2026-02-06 11:20:09.821847
TXN000200,2025-11-14 11:20:09,14,Samsung 49-Inch CHG90 144Hz Curved Gaming Monitor (LC49HG90DMNXZA) – Super Ultrawide Screen QLED ,electronics,5,999.99,4999.95,CUST0131,2026-02-06 11:20:09.822029
TXN000201,2026-01-15 11:20:09,7,White Gold Plated Princess,jewelery,5,9.99,49.95,CUST0185,2026-02-06 11:20:09.822217
TXN000202,2026-01-12 11:20:09,14,Samsung 49-Inch CHG90 144Hz Curved Gaming Monitor (LC49HG90DMNXZA) – Super Ultrawide Screen QLED ,electronics,1,999.99,999.99,CUST0158,2026-02-06 11:20:09.822389
TXN000203,2026-02-03 11:20:09,10,SanDisk SSD PLUS 1TB Internal SSD - SATA III 6 Gb/s,electronics,3,109.0,327.0,CUST0131,2026-02-06 11:20:09.822561
TXN000204,2026-01-04 11:20:09,16,Lock and Love Women's Removable Hooded Faux Leather Moto Biker Jacket,women's clothing,2,29.95,59.9,CUST0169,2026-02-06 11:20:09.822739
TXN000205,2025-12-24 11:20:09,5,John Hardy Women's Legends Naga Gold & Silver Dragon Station Chain Bracelet,jewelery,2,695.0,1390.0,CUST0136,2026-02-06 11:20:09.822931
TXN000206,2025-11-16 11:20:09,17,Rain Jacket Women Windbreaker Striped Climbing Raincoats,women's clothing,5,39.99,199.95,CUST0027,2026-02-06 11:20:09.823102
TXN000207,2026-01-12 11:20:09,18,MBJ Women's Solid Short Sleeve Boat Neck V ,women's clothing,3,9.85,29.55,CUST0022,2026-02-06 11:20:09.823268
TXN000208,2026-01-09 11:20:09,11,Silicon Power 256GB SSD 3D NAND A55 SLC Cache Performance Boost SATA III 2.5,electronics,3,109.0,327.0,CUST0197,2026-02-06 11:20:09.823452
TXN000209,2025-11-15 11:20:09,8,Pierced Owl Rose Gold Plated Stainless Steel Double,jewelery,5,10.99,54.95,CUST0179,2026-02-06 11:20:09.823629
TXN000210,2026-01-08 11:20:09,1,"Fjallraven - Foldsack No. 1 Backpack, Fits 15 Laptops",men's clothing,4,109.95,439.8,CUST0112,2026-02-06 11:20:09.823799
TXN000211,2025-12-25 11:20:09,1,"Fjallraven - Foldsack No. 1 Backpack, Fits 15 Laptops",men's clothing,5,109.95,549.75,CUST0015,2026-02-06 11:20:09.823986
TXN000212,2025-12-14 11:20:09,1,"Fjallraven - Foldsack No. 1 Backpack, Fits 15 Laptops",men's clothing,5,109.95,549.75,CUST0106,2026-02-06 11:20:09.824164
TXN000213,2026-01-19 11:20:09,18,MBJ Women's Solid Short Sleeve Boat Neck V ,women's clothing,3,9.85,29.55,CUST0045,2026-02-06 11:20:09.824337
TXN000214,2026-01-24 11:20:09,3,Mens Cotton Jacket,men's clothing,5,55.99,279.95,CUST0098,2026-02-06 11:20:09.824512
TXN000215,2025-12-06 11:20:09,5,John Hardy Women's Legends Naga Gold & Silver Dragon Station Chain Bracelet,jewelery,3,695.0,2085.0,CUST0102,2026-02-06 11:20:09.824698
TXN000216,2026-01-06 11:20:09,7,White Gold Plated Princess,jewelery,3,9.99,29.97,CUST0086,2026-02-06 11:20:09.824893
TXN000217,2026-01-15 11:20:09,2,Mens Casual Premium Slim Fit T-Shirts ,men's clothing,4,22.3,89.2,CUST0131,2026-02-06 11:20:09.825067
TXN000218,2025-11-13 11:20:09,7,White Gold Plated Princess,jewelery,3,9.99,29.97,CUST0131,2026-02-06 11:20:09.825237
TXN000219,2026-01-07 11:20:09,10,SanDisk SSD PLUS 1TB Internal SSD - SATA III 6 Gb/s,electronics,5,109.0,545.0,CUST0183,2026-02-06 11:20:09.825420
TXN000220,2026-01-21 11:20:09,6,Solid Gold Petite Micropave ,jewelery,5,168.0,840.0,CUST0156,2026-02-06 11:20:09.825598
TXN000221,2026-02-02 11:20:09,8,Pierced Owl Rose Gold Plated Stainless Steel Double,jewelery,3,10.99,32.97,CUST0198,2026-02-06 11:20:09.825769
TXN000222,2026-01-21 11:20:09,10,SanDisk SSD PLUS 1TB Internal SSD - SATA III 6 Gb/s,electronics,5,109.0,545.0,CUST0113,2026-02-06 11:20:09.825939
TXN000223,2026-01-22 11:20:09,20,DANVOUY Womens T Shirt Casual Cotton Short,women's clothing,4,12.99,51.96,CUST0166,2026-02-06 11:20:09.826121
TXN000224,2025-12-12 11:20:09,10,SanDisk SSD PLUS 1TB Internal SSD - SATA III 6 Gb/s,electronics,5,109.0,545.0,CUST0164,2026-02-06 11:20:09.826294
TXN000225,2025-11-22 11:20:09,16,Lock and Love Women's Removable Hooded Faux Leather Moto Biker Jacket,women's clothing,2,29.95,59.9,CUST0131,2026-02-06 11:20:09.826463
TXN000226,2025-12-16 11:20:09,19,Opna Women's Short Sleeve Moisture,women's clothing,2,7.95,15.9,CUST0181,2026-02-06 11:20:09.826630
TXN000227,2025-12-03 11:20:09,6,Solid Gold Petite Micropave ,jewelery,4,168.0,672.0,CUST0119,2026-02-06 11:20:09.826827
TXN000228,2025-12-17 11:20:09,11,Silicon Power 256GB SSD 3D NAND A55 SLC Cache Performance Boost SATA III 2.5,electronics,5,109.0,545.0,CUST0179,2026-02-06 11:20:09.827013
TXN000229,2026-01-14 11:20:09,13,Acer SB220Q bi 21.5 inches Full HD (1920 x 1080) IPS Ultra-Thin,electronics,3,599.0,1797.0,CUST0179,2026-02-06 11:20:09.827183
TXN000230,2025-12-30 11:20:09,9,WD 2TB Elements Portable External Hard Drive - USB 3.0 ,electronics,5,64.0,320.0,CUST0110,2026-02-06 11:20:09.827354
TXN000231,2025-12-29 11:20:09,2,Mens Casual Premium Slim Fit T-Shirts ,men's clothing,3,22.3,66.9,CUST0034,2026-02-06 11:20:09.827536
TXN000232,2025-12-28 11:20:09,14,Samsung 49-Inch CHG90 144Hz Curved Gaming Monitor (LC49HG90DMNXZA) – Super Ultrawide Screen QLED ,electronics,4,999.99,3999.96,CUST0195,2026-02-06 11:20:09.827711
TXN000233,2025-12-29 11:20:09,18,MBJ Women's Solid Short Sleeve Boat Neck V ,women's clothing,3,9.85,29.55,CUST0113,2026-02-06 11:20:09.827884
TXN000234,2025-12-03 11:20:09,18,MBJ Women's Solid Short Sleeve Boat Neck V ,women's clothing,1,9.85,9.85,CUST0048,2026-02-06 11:20:09.828058
TXN000235,2025-11-30 11:20:09,5,John Hardy Women's Legends Naga Gold & Silver Dragon Station Chain Bracelet,jewelery,4,695.0,2780.0,CUST0041,2026-02-06 11:20:09.828245
TXN000236,2025-11-24 11:20:09,2,Mens Casual Premium Slim Fit T-Shirts ,men's clothing,5,22.3,111.5,CUST0071,2026-02-06 11:20:09.828420
TXN000237,2025-11-09 11:20:09,8,Pierced Owl Rose Gold Plated Stainless Steel Double,jewelery,1,10.99,10.99,CUST0105,2026-02-06 11:20:09.828609
TXN000238,2026-01-18 11:20:09,18,MBJ Women's Solid Short Sleeve Boat Neck V ,women's clothing,5,9.85,49.25,CUST0071,2026-02-06 11:20:09.828784
TXN000239,2025-12-13 11:20:09,1,"Fjallraven - Foldsack No. 1 Backpack, Fits 15 Laptops",men's clothing,5,109.95,549.75,CUST0088,2026-02-06 11:20:09.828970
TXN000240,2026-01-24 11:20:09,4,Mens Casual Slim Fit,men's clothing,5,15.99,79.95,CUST0054,2026-02-06 11:20:09.829142
TXN000241,2025-11-18 11:20:09,18,MBJ Women's Solid Short Sleeve Boat Neck V ,women's clothing,4,9.85,39.4,CUST0106,2026-02-06 11:20:09.829317
TXN000242,2026-01-08 11:20:09,7,White Gold Plated Princess,jewelery,2,9.99,19.98,CUST0147,2026-02-06 11:20:09.829484
TXN000243,2026-01-05 11:20:09,6,Solid Gold Petite Micropave ,jewelery,5,168.0,840.0,CUST0197,2026-02-06 11:20:09.829661
TXN000244,2026-02-06 11:20:09,19,Opna Women's Short Sleeve Moisture,women's clothing,2,7.95,15.9,CUST0116,2026-02-06 11:20:09.829834
TXN000245,2026-01-06 11:20:09,9,WD 2TB Elements Portable External Hard Drive - USB 3.0 ,electronics,2,64.0,128.0,CUST0091,2026-02-06 11:20:09.830004
TXN000246,2025-12-10 11:20:09,15,BIYLACLESEN Women's 3-in-1 Snowboard Jacket Winter Coats,women's clothing,4,56.99,227.96,CUST0123,2026-02-06 11:20:09.830186
TXN000247,2025-12-09 11:20:09,2,Mens Casual Premium Slim Fit T-Shirts ,men's clothing,2,22.3,44.6,CUST0190,2026-02-06 11:20:09.830361
TXN000248,2025-12-02 11:20:09,10,SanDisk SSD PLUS 1TB Internal SSD - SATA III 6 Gb/s,electronics,4,109.0,436.0,CUST0045,2026-02-06 11:20:09.830553
TXN000249,2025-12-09 11:20:09,10,SanDisk SSD PLUS 1TB Internal SSD - SATA III 6 Gb/s,electronics,4,109.0,436.0,CUST0046,2026-02-06 11:20:09.830737
TXN000250,2025-12-10 11:20:09,12,WD 4TB Gaming Drive Works with Playstation 4 Portable External Hard Drive,electronics,1,114.0,114.0,CUST0124,2026-02-06 11:20:09.830921
TXN000251,2025-11-15 11:20:09,1,"Fjallraven - Foldsack No. 1 Backpack, Fits 15 Laptops",men's clothing,5,109.95,549.75,CUST0157,2026-02-06 11:20:09.831107
TXN000252,2025-12-02 11:20:09,2,Mens Casual Premium Slim Fit T-Shirts ,men's clothing,5,22.3,111.5,CUST0034,2026-02-06 11:20:09.831286
TXN000253,2026-01-31 11:20:09,11,Silicon Power 256GB SSD 3D NAND A55 SLC Cache Performance Boost SATA III 2.5,electronics,3,109.0,327.0,CUST0098,2026-02-06 11:20:09.831457
TXN000254,2025-11-25 11:20:09,13,Acer SB220Q bi 21.5 inches Full HD (1920 x 1080) IPS Ultra-Thin,electronics,5,599.0,2995.0,CUST0176,2026-02-06 11:20:09.831642
TXN000255,2026-01-08 11:20:09,6,Solid Gold Petite Micropave ,jewelery,1,168.0,168.0,CUST0062,2026-02-06 11:20:09.831842
TXN000256,2025-12-23 11:20:09,11,Silicon Power 256GB SSD 3D NAND A55 SLC Cache Performance Boost SATA III 2.5,electronics,3,109.0,327.0,CUST0077,2026-02-06 11:20:09.832030
TXN000257,2025-12-15 11:20:09,5,John Hardy Women's Legends Naga Gold & Silver Dragon Station Chain Bracelet,jewelery,4,695.0,2780.0,CUST0089,2026-02-06 11:20:09.832200
TXN000258,2026-01-20 11:20:09,19,Opna Women's Short Sleeve Moisture,women's clothing,2,7.95,15.9,CUST0190,2026-02-06 11:20:09.832367
TXN000259,2026-01-26 11:20:09,19,Opna Women's Short Sleeve Moisture,women's clothing,2,7.95,15.9,CUST0188,2026-02-06 11:20:09.832558
TXN000260,2025-12-21 11:20:09,19,Opna Women's Short Sleeve Moisture,women's clothing,1,7.95,7.95,CUST0005,2026-02-06 11:20:09.832743
TXN000261,2025-12-21 11:20:09,13,Acer SB220Q bi 21.5 inches Full HD (1920 x 1080) IPS Ultra-Thin,electronics,3,599.0,1797.0,CUST0186,2026-02-06 11:20:09.832914
TXN000262,2025-12-18 11:20:09,15,BIYLACLESEN Women's 3-in-1 Snowboard Jacket Winter Coats,women's clothing,4,56.99,227.96,CUST0006,2026-02-06 11:20:09.833084
TXN000263,2025-12-23 11:20:09,17,Rain Jacket Women Windbreaker Striped Climbing Raincoats,women's clothing,1,39.99,39.99,CUST0002,2026-02-06 11:20:09.833265
TXN000264,2025-11-09 11:20:09,12,WD 4TB Gaming Drive Works with Playstation 4 Portable External Hard Drive,electronics,4,114.0,456.0,CUST0187,2026-02-06 11:20:09.833436
TXN000265,2026-01-18 11:20:09,11,Silicon Power 256GB SSD 3D NAND A55 SLC Cache Performance Boost SATA III 2.5,electronics,2,109.0,218.0,CUST0122,2026-02-06 11:20:09.833796
TXN000266,2025-12-06 11:20:09,20,DANVOUY Womens T Shirt Casual Cotton Short,women's clothing,3,12.99,38.97,CUST0042,2026-02-06 11:20:09.834920
TXN000267,2026-01-02 11:20:09,18,MBJ Women's Solid Short Sleeve Boat Neck V ,women's clothing,4,9.85,39.4,CUST0169,2026-02-06 11:20:09.835233
TXN000268,2026-01-29 11:20:09,8,Pierced Owl Rose Gold Plated Stainless Steel Double,jewelery,1,10.99,10.99,CUST0038,2026-02-06 11:20:09.835456
TXN000269,2025-12-25 11:20:09,6,Solid Gold Petite Micropave ,jewelery,2,168.0,336.0,CUST0120,2026-02-06 11:20:09.835670
TXN000270,2025-11-25 11:20:09,10,SanDisk SSD PLUS 1TB Internal SSD - SATA III 6 Gb/s,electronics,1,109.0,109.0,CUST0094,2026-02-06 11:20:09.835856
TXN000271,2025-12-27 11:20:09,11,Silicon Power 256GB SSD 3D NAND A55 SLC Cache Performance Boost SATA III 2.5,electronics,2,109.0,218.0,CUST0011,2026-02-06 11:20:09.836034
TXN000272,2026-01-18 11:20:09,2,Mens Casual Premium Slim Fit T-Shirts ,men's clothing,1,22.3,22.3,CUST0160,2026-02-06 11:20:09.836228
TXN000273,2026-01-26 11:20:09,18,MBJ Women's Solid Short Sleeve Boat Neck V ,women's clothing,4,9.85,39.4,CUST0037,2026-02-06 11:20:09.836425
TXN000274,2026-01-10 11:20:09,20,DANVOUY Womens T Shirt Casual Cotton Short,women's clothing,4,12.99,51.96,CUST0009,2026-02-06 11:20:09.836622
TXN000275,2025-12-10 11:20:09,4,Mens Casual Slim Fit,men's clothing,3,15.99,47.97,CUST0008,2026-02-06 11:20:09.836813
TXN000276,2025-11-30 11:20:09,18,MBJ Women's Solid Short Sleeve Boat Neck V ,women's clothing,3,9.85,29.55,CUST0128,2026-02-06 11:20:09.836987
TXN000277,2025-12-22 11:20:09,9,WD 2TB Elements Portable External Hard Drive - USB 3.0 ,electronics,5,64.0,320.0,CUST0105,2026-02-06 11:20:09.837181
TXN000278,2025-12-03 11:20:09,13,Acer SB220Q bi 21.5 inches Full HD (1920 x 1080) IPS Ultra-Thin,electronics,2,599.0,1198.0,CUST0096,2026-02-06 11:20:09.837367
TXN000279,2025-12-11 11:20:09,5,John Hardy Women's Legends Naga Gold & Silver Dragon Station Chain Bracelet,jewelery,1,695.0,695.0,CUST0173,2026-02-06 11:20:09.837540
TXN000280,2025-12-10 11:20:09,14,Samsung 49-Inch CHG90 144Hz Curved Gaming Monitor (LC49HG90DMNXZA) – Super Ultrawide Screen QLED ,electronics,4,999.99,3999.96,CUST0040,2026-02-06 11:20:09.837711
TXN000281,2026-01-19 11:20:09,16,Lock and Love Women's Removable Hooded Faux Leather Moto Biker Jacket,women's clothing,2,29.95,59.9,CUST0155,2026-02-06 11:20:09.837885
TXN000282,2026-01-25 11:20:09,17,Rain Jacket Women Windbreaker Striped Climbing Raincoats,women's clothing,3,39.99,119.97,CUST0098,2026-02-06 11:20:09.838067
TXN000283,2025-12-23 11:20:09,19,Opna Women's Short Sleeve Moisture,women's clothing,2,7.95,15.9,CUST0166,2026-02-06 11:20:09.838258
TXN000284,2025-11-16 11:20:09,4,Mens Casual Slim Fit,men's clothing,4,15.99,63.96,CUST0181,2026-02-06 11:20:09.838424
TXN000285,2026-01-21 11:20:09,2,Mens Casual Premium Slim Fit T-Shirts ,men's clothing,5,22.3,111.5,CUST0046,2026-02-06 11:20:09.838591
TXN000286,2025-11-15 11:20:09,6,Solid Gold Petite Micropave ,jewelery,1,168.0,168.0,CUST0124,2026-02-06 11:20:09.838828
TXN000287,2025-12-30 11:20:09,3,Mens Cotton Jacket,men's clothing,5,55.99,279.95,CUST0001,2026-02-06 11:20:09.839020
TXN000288,2026-01-08 11:20:09,9,WD 2TB Elements Portable External Hard Drive - USB 3.0 ,electronics,3,64.0,192.0,CUST0052,2026-02-06 11:20:09.839214
TXN000289,2025-12-15 11:20:09,9,WD 2TB Elements Portable External Hard Drive - USB 3.0 ,electronics,5,64.0,320.0,CUST0131,2026-02-06 11:20:09.839387
TXN000290,2025-12-18 11:20:09,7,White Gold Plated Princess,jewelery,4,9.99,39.96,CUST0043,2026-02-06 11:20:09.839557
TXN000291,2025-12-26 11:20:09,9,WD 2TB Elements Portable External Hard Drive - USB 3.0 ,electronics,4,64.0,256.0,CUST0155,2026-02-06 11:20:09.839765
TXN000292,2025-12-08 11:20:09,7,White Gold Plated Princess,jewelery,5,9.99,49.95,CUST0102,2026-02-06 11:20:09.839935
TXN000293,2025-11-09 11:20:09,9,WD 2TB Elements Portable External Hard Drive - USB 3.0 ,electronics,2,64.0,128.0,CUST0198,2026-02-06 11:20:09.840109
TXN000294,2025-12-26 11:20:09,7,White Gold Plated Princess,jewelery,3,9.99,29.97,CUST0052,2026-02-06 11:20:09.840277
TXN000295,2025-12-06 11:20:09,15,BIYLACLESEN Women's 3-in-1 Snowboard Jacket Winter Coats,women's clothing,4,56.99,227.96,CUST0196,2026-02-06 11:20:09.840448
TXN000296,2025-12-20 11:20:09,16,Lock and Love Women's Removable Hooded Faux Leather Moto Biker Jacket,women's clothing,2,29.95,59.9,CUST0087,2026-02-06 11:20:09.840635
TXN000297,2025-11-13 11:20:09,8,Pierced Owl Rose Gold Plated Stainless Steel Double,jewelery,2,10.99,21.98,CUST0187,2026-02-06 11:20:09.840833
TXN000298,2026-01-08 11:20:09,1,"Fjallraven - Foldsack No. 1 Backpack, Fits 15 Laptops",men's clothing,1,109.95,109.95,CUST0153,2026-02-06 11:20:09.841106
TXN000299,2026-02-03 11:20:09,5,John Hardy Women's Legends Naga Gold & Silver Dragon Station Chain Bracelet,jewelery,3,695.0,2085.0,CUST0141,2026-02-06 11:20:09.841303
TXN000300,2026-01-07 11:20:09,9,WD 2TB Elements Portable External Hard Drive - USB 3.0 ,electronics,1,64.0,64.0,CUST0076,2026-02-06 11:20:09.841488
TXN000301,2026-02-03 11:20:09,11,Silicon Power 256GB SSD 3D NAND A55 SLC Cache Performance Boost SATA III 2.5,electronics,2,109.0,218.0,CUST0177,2026-02-06 11:20:09.841663
TXN000302,2025-11-19 11:20:09,8,Pierced Owl Rose Gold Plated Stainless Steel Double,jewelery,4,10.99,43.96,CUST0075,2026-02-06 11:20:09.841836
TXN000303,2026-01-05 11:20:09,11,Silicon Power 256GB SSD 3D NAND A55 SLC Cache Performance Boost SATA III 2.5,electronics,2,109.0,218.0,CUST0137,2026-02-06 11:20:09.842020
TXN000304,2025-12-19 11:20:09,9,WD 2TB Elements Portable External Hard Drive - USB 3.0 ,electronics,2,64.0,128.0,CUST0198,2026-02-06 11:20:09.842195
TXN000305,2025-12-17 11:20:09,9,WD 2TB Elements Portable External Hard Drive - USB 3.0 ,electronics,5,64.0,320.0,CUST0171,2026-02-06 11:20:09.842369
TXN000306,2025-12-10 11:20:09,5,John Hardy Women's Legends Naga Gold & Silver Dragon Station Chain Bracelet,jewelery,3,695.0,2085.0,CUST0074,2026-02-06 11:20:09.842556
TXN000307,2025-11-12 11:20:09,8,Pierced Owl Rose Gold Plated Stainless Steel Double,jewelery,5,10.99,54.95,CUST0145,2026-02-06 11:20:09.842771
TXN000308,2025-11-30 11:20:09,3,Mens Cotton Jacket,men's clothing,2,55.99,111.98,CUST0101,2026-02-06 11:20:09.842949
TXN000309,2026-01-07 11:20:09,11,Silicon Power 256GB SSD 3D NAND A55 SLC Cache Performance Boost SATA III 2.5,electronics,1,109.0,109.0,CUST0084,2026-02-06 11:20:09.843120
TXN000310,2025-12-13 11:20:09,13,Acer SB220Q bi 21.5 inches Full HD (1920 x 1080) IPS Ultra-Thin,electronics,3,599.0,1797.0,CUST0192,2026-02-06 11:20:09.843291
TXN000311,2025-11-25 11:20:09,14,Samsung 49-Inch CHG90 144Hz Curved Gaming Monitor (LC49HG90DMNXZA) – Super Ultrawide Screen QLED ,electronics,3,999.99,2999.97,CUST0166,2026-02-06 11:20:09.843473
TXN000312,2025-12-03 11:20:09,1,"Fjallraven - Foldsack No. 1 Backpack, Fits 15 Laptops",men's clothing,1,109.95,109.95,CUST0109,2026-02-06 11:20:09.843661
TXN000313,2025-11-26 11:20:09,16,Lock and Love Women's Removable Hooded Faux Leather Moto Biker Jacket,women's clothing,1,29.95,29.95,CUST0083,2026-02-06 11:20:09.843832
TXN000314,2025-12-28 11:20:09,10,SanDisk SSD PLUS 1TB Internal SSD - SATA III 6 Gb/s,electronics,1,109.0,109.0,CUST0102,2026-02-06 11:20:09.844003
TXN000315,2026-02-05 11:20:09,11,Silicon Power 256GB SSD 3D NAND A55 SLC Cache Performance Boost SATA III 2.5,electronics,4,109.0,436.0,CUST0146,2026-02-06 11:20:09.844193
TXN000316,2025-11-27 11:20:09,10,SanDisk SSD PLUS 1TB Internal SSD - SATA III 6 Gb/s,electronics,5,109.0,545.0,CUST0187,2026-02-06 11:20:09.844372
TXN000317,2025-11-24 11:20:09,11,Silicon Power 256GB SSD 3D NAND A55 SLC Cache Performance Boost SATA III 2.5,electronics,2,109.0,218.0,CUST0077,2026-02-06 11:20:09.844558
TXN000318,2025-12-21 11:20:09,8,Pierced Owl Rose Gold Plated Stainless Steel Double,jewelery,1,10.99,10.99,CUST0091,2026-02-06 11:20:09.844760
